url,label
https://www.arlingtontx.gov/news/my_arlington_t_x/news_stories/police_chief_al_jones,Media Bulletins
https://www.sandiego.gov/risk-management/flexible-benefits/fbp-police-safety-members-fy2022,Policies & Contracts
https://hamiltonma.gov/events/event/police-training-gun-club-3/,Poor Data Source
https://brookfieldil.gov/2021-04-28-regular-police-pension-board-meeting-agenda-for-posting/,Poor Data Source
http://www.longbeach.gov/police/press-releases/charges-filed-on-carjacking-suspect--a-convicted-felon-on-post-release-community-supervision/,Media Bulletins
http://www.longbeach.gov/police/press-releases/murder-1300-block-of-wesley-drive/,Media Bulletins
http://www.longbeach.gov/police/press-releases/this-labor-day-and-every-day-drive-sober-or-get-pulled-over/,Media Bulletins
https://coloradosprings.gov/police-department/article/news/fatal-crash-marksheffel-road-and-dublin-0,Media Bulletins
https://www.roundrocktexas.gov/city-departments/police/divisions/training-division/,Contact Info & Agency Meta
https://alpha.austin.gov/en/police-oversight/notice-of-complaint-related-to-2022-0486/,Complaints & Misconduct
https://alpha.austin.gov/government-business/connect-with-city/contribute-to-police-oversight/complaint-process/,Policies & Contracts
https://delcopa.gov/sheriff/realestate.html,Not Criminal Justice Related
https://delcopa.gov/publicrelations/releases/2021/pdf/phonescam.pdf,Not Criminal Justice Related
https://www.ci.rohnert-park.ca.us/city_hall/departments/development_services/copy_of_downtown/demo_downtown_news,Not Criminal Justice Related
https://townofcampbellwi.gov/public-safety/police/contact-an-officer/,Contact Info & Agency Meta
https://norfolkne.gov/assets/site/documentcentral/police/2021-daily-reports/arrests/080421arrests.pdf,Arrest Records
https://whitestown.in.gov/news/whitestown-police-detectives-arrest-local-man-on-child-molestation-charges/,Media Bulletins
http://lafayettepolice.us/456/special-events,Not Criminal Justice Related
https://www.clarkstown.gov/police/surveillance-camera-registration/,Resources
https://delcopa.gov/publicrelations/releases/2022/delcoartsweek.html,Not Criminal Justice Related
https://spdblotter.seattle.gov/2013/05/02/mayor-council-signal-intent-to-site-and-build-new-police-station-for-north-precinct/,Media Bulletins
https://www.coronadelmar.us/safes-cash-pricey-watches-and-jewelry-police-documents-reveal-items-stolen-in-rash-of/,Media Bulletins
https://www.knoxvilletn.gov/government/mayors_office/c_o_v_i_d-19___coronavirus_/stress_and_coping/knox_well/kid___parent_resources/general_adult_resources,Resources
https://oceancitymd.gov/oc/ocean-city-police-captain-austin-retires-after-31-years-of-service/,Media Bulletins
https://www.rolesvillenc.gov/police,Contact Info & Agency Meta
https://www.prescott-az.gov/services-safety/police/reporting/accident-reports-on-line/,Contact Info & Agency Meta
https://alpha.austin.gov/es/police-oversight/formal-complaint-impartial-attitude-and-courtesy-40/,Complaints & Misconduct
https://delcopa.gov/controller/pdf/2020/dccwfinal-signed.pdf,Not Criminal Justice Related
https://www.antioch.il.gov/wpfb_file_category/commissions-police-and-fire-commission-agendas-2014-commissions-police-and-fire-commission-agendas-commissions-police-and-fire-commission-commissions/,Poor Data Source
https://alpha.austin.gov/es/police-oversight/2020-06-12-11/,Complaints & Misconduct
http://www.lafayettepolice.us/214/application-process,Policies & Contracts
https://www.knightdalenc.gov/departments/police/crime-prevention/crime-stoppers,Contact Info & Agency Meta
https://alpha.austin.gov/police-oversight/notice-of-complaint-related-to-2022-0255/,Complaints & Misconduct
https://www.sandiego.gov/department-document/commission-police-practices-makes-recommendations-san-diego-police-department%e2%80%99s,Policies & Contracts
https://www.casperwy.gov/news/news/newsroom/casper_police_officer_involved_shooting,Poor Data Source
http://www.ryepolice.us/logs/police-logs-for-8-8-18-8-14-18,Dispatch Logs
https://delcopa.gov/planning/programsandinitiatives/heritagecommission/upcomingevents.html,Not Criminal Justice Related
https://www.mass.gov/doc/municipal-police-training-committee-mptc-open-meeting-notice-061522/download,Media Bulletins
https://alpha.austin.gov/police-oversight/notice-of-complaint-related-to-2022-1002/,Poor Data Source
https://www.sandiego.gov/police/contact,Contact Info & Agency Meta
https://delcopa.gov/publicrelations/releases/2021/votebymail1018.html,Not Criminal Justice Related
https://dps.iowa.gov/dci-and-ames-police-department-investigate-suspicious-death,Media Bulletins
http://www.longbeach.gov/police/press-releases/dui-checkpoint/,Media Bulletins
https://training.detroitmi.gov/departments/police-department/project-green-light-detroit/agreements,Media Bulletins
https://www.antioch.il.gov/wpfb-file/10-11-11-police-and-fire-agenda-pdf-5/,Poor Data Source
http://cityofcanalfulton-oh.gov/police-department-hiring-entry-level-police-officer/,Training & Hiring Info
https://police.crystalmn.gov/r_e_s_i_d_e_n_t/public_works,Not Criminal Justice Related
https://www.ci.plymouth.mi.us/government/departments/police/history,Not Criminal Justice Related
https://rexburg.us/police-ask-for-help-finding-man-who-left-for-work-and-hasnt-been-seen-since/,Media Bulletins
https://spdblotter.seattle.gov/2014/12/17/police-increasing-patrols-after-early-morning-gunfire-near-south-seattle-school/,Media Bulletins
https://coloradosprings.gov/police-department/article/news/multiple-arrests-internet-crimes-against,Media Bulletins
https://www.lynchburgvapolice.gov/news-updates/2124/,Media Bulletins
https://www.mass.gov/event/2022-pittsfield-police-department-open-house-5-pm-2022-01-11t170000-0500-2022-01-11t180000-0500,Resources
https://brookfieldil.gov/publication/july-1-2020-board-of-fire-and-police-commissioners/,Poor Data Source
https://delcopa.gov/sustainability/pdf/raise/potentialeconomicimptwaterfront.pdf,Not Criminal Justice Related
https://www.providenceri.gov/police/explorers-program/attention/,Poor Data Source
https://norfolkne.gov/assets/site/documentcentral/police/2021-daily-reports/summary/021121summary.pdf,Dispatch Logs
https://piedmont.ca.gov/services___departments/police/services/social_media,Contact Info & Agency Meta
https://gonzalesca.gov/services/police/how-do-i/learn-what-crime-rate-gonzales,Resources
https://council.seattle.gov/2022/08/19/west-seattle-bridge-police-recruitment-and-incentives-bill-passes-abortion-access-bill-signing-metropolitan-parks-district-public-hearing-small-tenant-improvement-fund-seattle-restored-program/,Policies & Contracts
https://estespark.colorado.gov/departments/police/operations/patrol/code-enforcement/report-a-potential-code-violation,Not Criminal Justice Related
https://oceancitymd.gov/oc/worcester-county-law-enforcement-agencies-to-co-host-citizens-police-academy/,Misc Police Activity
https://delcopa.gov/ich/pdfs/covid_govwolf_march12.pdf,Not Criminal Justice Related
http://www.longbeach.gov/police/news/south-division-forum/,Media Bulletins
https://delcopa.gov/departments/heatplan/heatsafetytips.pdf,Media Bulletins
"https://norfolkne.gov/government/departments/police-division/press-releases/march-11,-2021-press-release.html",Media Bulletins
https://www.newhopemn.gov/news___features/now_recruiting_police_reserves,Training & Hiring Info
https://norfolkne.gov/assets/site/documentcentral/police/2022-daily-reports/arrests/083022arrests.pdf,Arrest Records
https://rockfordil.gov/police-lgbtqia-liaison/,Contact Info & Agency Meta
https://www.sandiego.gov/police/community,Resources
https://www.naperville.il.us/services/naperville-police-department/programs-and-services/fingerprinting/,Resources
https://spdblotter.seattle.gov/2013/02/25/if-you-see-a-handcuffed-man-walking-around-near-harborview-give-police-a-call/,Media Bulletins
https://alpha.austin.gov/es/police-oversight/notice-of-complaint-related-to-2022-0421/,Poor Data Source
https://coloradosprings.gov/police-department/page/falcon-division,Contact Info & Agency Meta
https://wyoming.delaware.gov/police-department/policedepartmentapplication2017/,Training & Hiring Info
http://lafayettepolice.us/149/departments-a---f,Contact Info & Agency Meta
https://delcopa.gov/sustainability/sustainabilityplan.html,Not Criminal Justice Related
https://hollister.ca.gov/government/city-departments/police/,Contact Info & Agency Meta
https://spdblotter.seattle.gov/2022/05/26/police-arrest-one-seize-gun-drugs-cash-downtown-thursday-evening/,Media Bulletins
http://www.longbeach.gov/police/press-releases/l-b-p-d--receives-grant-for-special-traffic-enforce----crash-prevention/,Media Bulletins
https://ci.san-bernardino.ca.us/city_hall/police_department/public_safety/traffic_safety_programs/alpr_statistics,Poor Data Source
https://www.knoxvilletn.gov/government/city_departments_offices/police_department/field_operations_bureau/community_partnership_officers/c_p_t_e_d_security_surveys,Resources
https://www.mass.gov/news/environmental-police-officer-ab-exam-update,Training & Hiring Info
https://coloradosprings.gov/tag/police,Media Bulletins
https://www.lasalle-il.gov/departments/police-department,Contact Info & Agency Meta
https://www.sandiego.gov/event/community-coffee-cop,Poor Data Source
https://www.mass.gov/doc/police-standards-subcommittee-open-meeting-notice-agenda/download,Poor Data Source
https://www.dps.nm.gov/blog/2022/04/12/update-cancel-silver-alert-belen-nm-sally-krieger-has-been-located-and-is-safe-please-refer-all-inquiries-and-questions-to-belen-police-department-at-505-865-9130/,Media Bulletins
http://www.longbeach.gov/press-releases/jason-campbell-appointed-police-administration-bureau-chief/,Media Bulletins
http://www.tampa.gov/news/tampa-police-work-identify-battery-suspect-64991,Media Bulletins
https://cityofgulfbreeze.us/departments/police/faqs-2/,Resources
https://spdblotter.seattle.gov/2014/03/08/citizens-respond-to-a-woman-in-distress-and-hold-down-robbery-suspect-until-police-arrive/,Media Bulletins
http://www.longbeach.gov/police/press-releases/traffic-fatality-anaheim-st-and-long-beach-blv/,Media Bulletins
http://www.longbeach.gov/police/press-releases/sexual-assault-suspect-arrested--additional-victims-sought/,Media Bulletins
https://delcopa.gov/publicrelations/releases/2019/pdf/nationalcrimevictimsrightsweekeventflyer2019.pdf,Poor Data Source
https://www.rolesvillenc.gov/police/frequently-asked-questions,Contact Info & Agency Meta
https://ethics.ny.gov/news/jcope-settles-lobbyist-alleged-lobbying-law-gift-violation,Media Bulletins
https://spdblotter.seattle.gov/2017/06/05/police-conducting-death-investigation-at-sr-509-encampment/,Media Bulletins
https://alpha.austin.gov/es/police-oversight/2020-06-4-8/,Poor Data Source
https://alpha.austin.gov/en/police-oversight/formal-complaint-impartial-attitude-and-courtesy-22/,Poor Data Source
https://delcopa.gov/publicrelations/releases/2020/votingdemo_canceled.html,Media Bulletins
https://delcopa.gov/publicrelations/releases/2018/jurorphonesscam.pdf,Media Bulletins
https://www.waynesvillenc.gov/departments/police/about-us,Contact Info & Agency Meta
https://beaumonttexas.gov/beaumont-police-investigating-fatality-accident-2400-block-of-s-mlk/,Poor Data Source
https://www.knoxvilletn.gov/government/city_departments_offices/police_department/management_services_bureau/recruitment_job_opportunities/basic_info_for_becoming_a_police_cadet,Training & Hiring Info
https://alpha.austin.gov/es/police-oversight/notice-of-complaint-related-to-2022-0103/,Poor Data Source
http://www.ryepolice.us/pressrelease/pioneer-rd-closed-due-to-crash,Not Criminal Justice Related
http://www.lafayettepolice.us/faq.aspx?qid=183,Not Criminal Justice Related
https://riag.ri.gov/press-releases/state-federal-and-law-enforcement-leaders-announce-16-million-grants-police,Media Bulletins
https://www.stmatthewsky.gov/police/srt-vehicle/,Poor Data Source
https://www.ci.corcoran.mn.us/public_services/police/training_and_safety/emergency_preparedness_guide,Not Criminal Justice Related
http://www.longbeach.gov/police/press-releases/traffic-fatality-artesia-and-myrtle1/,Media Bulletins
http://www.ryepolice.us/logs/police-logs-for-71316-71916,Daily Activity Logs
http://www.longbeach.gov/police/press-releases/dui-checkpoint-proves-effective-4-/,Media Bulletins
https://norfolkne.gov/assets/site/documentcentral/police/2022-daily-reports/blotter/111522blotter.pdf,Poor Data Source
https://www.huntsvilleal.gov/videos/huntsville-police-departments-captain-mccarver-lets-grow-together/,Poor Data Source
http://www.ryepolice.us/pressrelease/positive-covid-19-case-at-rye-recycling-center/attachment/ryerecyclecase-2020-dhhs-edits-covid-09282020,Not Criminal Justice Related
https://police.greenvillesc.gov/313/trails-bikes,Not Criminal Justice Related
http://www.lafayettepolice.us/851/fire-resistance-rated-construction,Not Criminal Justice Related
http://www.longbeach.gov/police/press-releases/arrests-made-in-murder-case/,Media Bulletins
https://cityoflakewood.us/police-homepage/lakewood-police-apply-for-a-job/,Poor Data Source
http://lafayettepolice.us/3547/e-sports,Not Criminal Justice Related
https://www.lynchburgvapolice.gov/news-updates/update-child-found-wandering-on-linkhorne-road-mother-located/,Media Bulletins
https://spdblotter.seattle.gov/2019/07/25/police-arrest-suspected-heroin-dealer-arrested-downtown/,Media Bulletins
https://spdblotter.seattle.gov/2021/08/19/police-arrest-woman-for-violating-court-order-protecting-mayor-durkan/,Media Bulletins
http://www.police.wallingfordct.gov/police-station-project/,Contact Info & Agency Meta
https://www.floresvilletx.gov/departments/police/complaints-commendations/,Contact Info & Agency Meta
https://delcopa.gov/ojs/efileforms/court admin forms for efile/writofexecutionnotice.pdf,Poor Data Source
http://www.longbeach.gov/police/press-releases/police-seek-public-s-help-with-identifying-financial-crimes-suspect/,Media Bulletins
https://www.pleasantprairiewi.gov/departments/police/news/police_and_fire___rescue_news_archive/2019_news_releases/coffee_with_a_cop,Media Bulletins
https://police.greenvillesc.gov/599/paratransit-information,Not Criminal Justice Related
https://www.fultoncountyga.gov/news/2021/07/23/fulton-county-police-observe-national-night-out,Media Bulletins
https://www.sandiego.gov/department-document/march242009100-16th-streetaudioofficer-k-copeland-walkthroughredactedkmwav,Misc Police Activity
https://delcopa.gov/publicrelations/releases/2020/babyitempickup_june19.html,Not Criminal Justice Related
https://broadview-il.gov/events/police-and-fire-committee-meeting/,Poor Data Source
https://jamestownnd.gov/event/public-works-police-fire-committees-2-2023-06-22/,Poor Data Source
https://police.birminghamal.gov/command-staff/captains/,Contact Info & Agency Meta
http://www.longbeach.gov/police/press-releases/long-beach-police-seeking-the-public-s-help-in-identifying-armed-robbery-suspect---video-footage-available--/,Media Bulletins
http://lafayettepolice.us/316/housing-information-and-application,Not Criminal Justice Related
https://spdblotter.seattle.gov/2020/05/30/police-respond-to-protests-property-damage-arrest-seven/,Media Bulletins
https://southamptontownnypolice.gov/205/adopt-a-planting-program,Not Criminal Justice Related
https://townofpaonia.colorado.gov/paonia-police-department-employment-application,Training & Hiring Info
https://delcopa.gov/controller/pdf/2017andolder/sheriffaudit2017.pdf,Policies & Contracts
http://www.longbeach.gov/police/press-releases/holiday-toy-drive-collection/,Media Bulletins
https://alpha.austin.gov/en/police-oversight/notice-of-complaint-related-to-2022-0825/,Poor Data Source
https://police.greenvillesc.gov/faq.aspx?qid=445,Poor Data Source
https://cheswold.delaware.gov/cheswold-police-department-crime-statistics/january-2020-activity-report/,Annual & Monthly Reports
https://delcopa.gov/sustainability/conference.html,Not Criminal Justice Related
https://www.wakeforestnc.gov/police/crime-prevention/reporting-suspicious-activity,Resources
https://ose.louisiana.gov/event/police-sergeant-80/,Contact Info & Agency Meta
https://pittsburghpa.gov/files/police/orders/ch6/68-02-grafitti-tracking-system.pdf,Poor Data Source
http://www.tampa.gov/events/national-coffee-cop-day/105796,Poor Data Source
"https://norfolkne.gov/government/departments/police-division/press-releases/april-27,-2021-press-release.html",Media Bulletins
https://police.birminghamal.gov/wp-content/uploads/2020/01/dsc_2278-225.jpg,Poor Data Source
https://delcopa.gov/vote/pdf/2021/delco_boe-meeting-notice_04-28-2021.pdf,Not Criminal Justice Related
https://delcopa.gov/vote/becomingapollworker.html,Not Criminal Justice Related
http://www.longbeach.gov/police/press-releases/undetermined-death-investigation-2-/,Media Bulletins
https://ci.san-bernardino.ca.us/city_hall/police_department/crime_statistics/about_ucr_statistics/part_2_crimes,Poor Data Source
https://police.greenvillesc.gov/2025/project-safe-neighborhoods,Resources
https://delcopa.gov/publicrelations/releases/2022/pdf/vetresourcefair.pdf,Not Criminal Justice Related
http://www.ryepolice.us/event/annies-angels-rye-by-the-sea-duathlon-2,Not Criminal Justice Related
https://southamptontownnypolice.gov/faq.aspx?qid=437,Resources
https://frederica.delaware.gov/2016/06/27/ad-for-part-time-police-office/townoffred-50-121467-1/,Media Bulletins
https://www.knoxvilletn.gov/government/city_departments_offices/police_department/management_services_bureau/community_police_academy,Media Bulletins
https://www.southamptontownnypolice.gov/493/pump-out-boat-program,Not Criminal Justice Related
https://www.sandiego.gov/form/get-it-done-police,Contact Info & Agency Meta
https://www.minneapolismn.gov/government/departments/police/,Contact Info & Agency Meta
https://council.seattle.gov/2016/09/15/councilmember-johnsons-statement-on-the-north-precinct-police-station/,Not Criminal Justice Related
https://alpha.austin.gov/en/police-oversight/formal-complaint-impartial-attitude-and-courtesy-29/,Poor Data Source
https://www.cityofrc.us/news/rancho-cucamonga-welcomes-new-police-chief,Media Bulletins
https://arcadia-fl.gov/departments/police/,Contact Info & Agency Meta
https://delcopa.gov/weightsmeasures/pdf/complaintform.pdf,Complaints & Misconduct
https://www.ci.san-bernardino.ca.us/city_hall/police_department/crime_statistics/about_ucr_statistics/arrest_statistics/arrest_statistics_-_2008,Crime Maps & Reports
https://www.mass.gov/doc/gardnerpolicelieutenant2374rtf/download,Training & Hiring Info
https://www.coronadelmar.us/newport-beach-police-department-issues-citations-for-selling-alcohol-to-minors/,Media Bulletins
https://www.sandiego.gov/police/news-center/cold-cases/sleiman-hallak,Wanted Persons
https://www.dps.arkansas.gov/news/settlement-agreement-in-civil-action-against-state-police/,Media Bulletins
https://cheswold.delaware.gov/2015/03/06/cheswold-police-department-dea-sponsoring-national-take-back-day-sept-27-2014/,Not Criminal Justice Related
http://www.longbeach.gov/police/press-releases/murder3/,Media Bulletins
https://pharr-tx.gov/ngg_tag/pharr-police-department-athletic-league/,Not Criminal Justice Related
https://norfolkne.gov/assets/site/documentcentral/police/2021-daily-reports/summary/102821summary.pdf,Dispatch Logs
https://www.southamptontownnypolice.gov/faq.aspx?qid=249,Not Criminal Justice Related
https://delcopa.gov/heroin/tipsforprevention.html,Poor Data Source
https://www.woburnma.gov/government/police/police-records-request/arrest-records/,Arrest Records
http://www.longbeach.gov/police/press-releases/dui-saturation-patrol/,Media Bulletins
https://police.greenvillesc.gov/874/transparency-portal,Resources
http://www.longbeach.gov/police/press-releases/fatal-traffic-accident-1-/,Media Bulletins
https://coloradosprings.gov/police-department/page/commander-rigdon,Poor Data Source
https://lockhavenpa.gov/government/manager/personnel/lifeins_ft_police/,Not Criminal Justice Related
https://www.newarknj.gov/news/mayor-ras-j-barakas-statement-on-police-chief-darnell-henry,Media Bulletins
https://alpha.austin.gov/es/police-oversight/2020-09-17-08/,Poor Data Source
http://www.longbeach.gov/police/press-releases/k-9-officer-is-partnered-with-new-police-service-dog/,Media Bulletins
https://columbiacitypolice.us/documents/publiccomplaint.pdf,Complaints & Misconduct
https://www.southamptontownnypolice.gov/1695/2022-tentative-roll-assessment-rolls,List of Data Sources
https://www.corcoranmn.gov/public_services/police/press_releases_records_and_complaint_recognition/press_releases,List of Data Sources
http://lafayettepolice.us/1079/staff,Contact Info & Agency Meta
https://delcopa.gov/publicrelations/releases/2021/covid_countiesvaccinestatement.html,Not Criminal Justice Related
https://alpha.austin.gov/police-oversight/notice-of-complaint-related-to-2022-0838/,Poor Data Source
http://www.longbeach.gov/police/about-the-lbpd/bureaus/investigations-bureau/detective-division/auto-theft-detail-and-t.r.a.p/,Resources
https://delcopa.gov/ich/resources/covid19/pdf/coronavirustestingifnohealthcareprovider.pdf,Poor Data Source
https://rocklandmaine.gov/police-department/officer-duhamel-promoted-to-patrol-sergeant/attachment/f45111ed-37de-4a3d-b8e7-099f09cad7fb-15/,Poor Data Source
https://www.madera.gov/wp-content/uploads/2016/05/madera-south-copy.jpg,Poor Data Source
https://www.fortworthtexas.gov/departments/police/public-safety/fw-pd-central-hemphill,Contact Info & Agency Meta
https://delcopa.gov/publicrelations/releases/2019/pdf/2019stateofthecounty.pdf,Media Bulletins
https://police.greenvillesc.gov/304/health-wellness,Not Criminal Justice Related
https://champaignil.gov/2010/08/05/champaign-police-hosts-pool-party-for-youth/,Media Bulletins
https://police.bixbyok.gov/faq.aspx?qid=79,Resources
https://spdblotter.seattle.gov/2018/12/02/theater-cancels-matinee-police-investigate-after-theater-employees-discover-threats-on-facebook/,Media Bulletins
https://www.mass.gov/info-details/audit-of-the-massachusetts-cultural-council-objectives-scope-and-methodology,Not Criminal Justice Related
https://www.montebelloca.gov/departments/police/services/pay_a_parking_ticket,Poor Data Source
https://delcopa.gov/publicrelations/releases/2020/covid_twoadditionaldeaths.html,Not Criminal Justice Related
https://www.foxcrossingwi.gov/foxcrossingwi.gov/police/,Annual & Monthly Reports
https://www.troyny.gov/photos-troy-community-commemorates-retirement-of-troy-police-chief-john-tedesco/,Poor Data Source
https://delcopa.gov/vetaffairs/forms/instructionsforfilingaclaim.pdf,Not Criminal Justice Related
https://www.littlerock.gov/media/5607/05-22-19-police.pdf,Media Bulletins
https://dccouncil.gov/judiciary-public-safety/copy-of-fb0-fy19-attachment-i-contracts-and-grants/,Policies & Contracts
https://northbrunswicknj.gov/wp-content/uploads/2020/09/national-police-week-2.jpg,Poor Data Source
https://www.coppelltx.gov/faq.aspx?qid=155,Not Criminal Justice Related
https://spdblotter.seattle.gov/2021/06/08/police-seize-five-firearms-following-crisis-call-arrest-man-for-earlier-drive-by-shooting/,Media Bulletins
http://www.longbeach.gov/police/press-releases/fatality-1-/,Media Bulletins
https://www.sandiego.gov/department-document/san-diego-kicks-community-conversations-about-next-police-chief,Media Bulletins
http://www.longbeach.gov/police/press-releases/murder-20-/,Media Bulletins
http://www.longbeach.gov/police/press-releases/traffic-fatality---palo-verde-ave-and-los-coyotes-diagonal/,Media Bulletins
https://norfolkne.gov/government/departments/police-division/press-releases/may-21st-press-release.html,Media Bulletins
https://alpha.austin.gov/police-oversight/formal-complaint-when-department-issued-bwc-system-use-is-required/,Poor Data Source
https://www.southamptontownnypolice.gov/1469/kenyatta-nash,Poor Data Source
https://www.elburn.il.us/police-department/,Personnel Records
https://ci.san-bernardino.ca.us/city_hall/police_department/contacting_sbpd,Contact Info & Agency Meta
http://www.tampa.gov/police/memorial/thank-you,Media Bulletins
http://www.longbeach.gov/police/press-releases/update---arrest-made-in-murder-5900-block-of-l-b--blvd-/,Media Bulletins
https://southamptontownnypolice.gov/1139/office-of-sustainability,Poor Data Source
https://police.bixbyok.gov/faq.aspx?qid=77,Resources
https://delcopa.gov/prison/pdfs/wardensreportapril2022.pdf,Poor Data Source
https://www.antioch.il.gov/wpfb-file/08-11-10-police-and-fire-commission-minutes-pdf/,Poor Data Source
https://delcopa.gov/planning/pdf/mapping/colwyn.pdf,Poor Data Source
http://www.ryepolice.us/logs/police-logs-for-1-9-19-1-15-19,Daily Activity Logs
https://champaignil.gov/police/news-data/traffic/,Contact Info & Agency Meta
https://www.minneapolismn.gov/resident-services/public-safety/police-public-safety/police-reports-and-data-requests/frequently-requested/critical-incidents/feb-2-2022-officer-involved-shooting/,Media Bulletins
http://www.tampa.gov/news/tampa-police-officer-killed-line-duty-66406,Media Bulletins
http://www.cityofpataskalaohio.gov/government/clerk-of-council/public-notices/advertisement-of-legislation-passed-september-5-2017-copy/,Not Criminal Justice Related
http://www.ryepolice.us/wp-content/uploads/scannerpd@town.rye_.nh_.us_20180430_142152_001.jpg,Media Bulletins
https://delcopa.gov/ich/resources/covid19/pdf/spcapressrelease.pdf,Not Criminal Justice Related
https://www.antioch.il.gov/wpfb-file/01-24-12-police-and-fire-agenda-pdf-5/,Poor Data Source
https://bouldercolorado.gov/events/police-chief-town-hall-person-virtual-1,Contact Info & Agency Meta
https://florence-ky.gov/police-department-easter-drive-thru/,Not Criminal Justice Related
https://health.wyo.gov/healthcarefin/chip/kid-care-chip-copays/providers-handout-light/,Not Criminal Justice Related
https://chandlerazpd.gov/2015/02/chandler-police-department-offering-non-emergency-text-messaging/,Media Bulletins
http://www.longbeach.gov/police/press-releases/graduation-and-summer-break-safety-tips-1-/,Resources
https://coloradosprings.gov/police-department/article/news/community-assistance-bank-robbery-suspects,Media Bulletins
https://coloradosprings.gov/police-department/article/news/motorcyclist-identified-fountain-boulevard,Media Bulletins
https://www.hickoryhillspd.us/2016/09/message-from-the-chief-of-police-2/,Media Bulletins
https://www.mass.gov/doc/01222016-dmf-scoping-meeting-scheduled-for-february-8-2016-potential-changes-to-summertime/download,Not Criminal Justice Related
https://police.birminghamal.gov/contacts/,Contact Info & Agency Meta
https://sanramon.ca.gov/police/victim,Resources
https://delcopa.gov/ich/resources/covid19/pdf/contactidentification.pdf,Poor Data Source
https://delcopa.gov/publicrelations/releases/2022/delcolaunchesfreefraudsleuthsoftwaretohelpfightpropertyfraud.html,Not Criminal Justice Related
https://spdblotter.seattle.gov/2022/08/26/police-investigating-fatal-shooting-on-aurora/,Media Bulletins
http://www.lafayettepolice.us/faq.aspx?qid=247,Training & Hiring Info
https://covington.va.us/city-government/city-departments/police/police-patrol/tfrydare/,Misc Police Activity
https://www.sandiego.gov/department-document/copy-resolution-no-79288,Not Criminal Justice Related
http://police.portlandmaine.gov/668/finance-committee,Not Criminal Justice Related
http://www.police.wallingfordct.gov/divisions/records-division/,Records Request Info
https://rocklandmaine.gov/events/police-review-committee-meeting-14/,Not Criminal Justice Related
https://alpha.austin.gov/en/police-oversight/formal-complaint-impartial-attitude-and-courtesy-and-other-policy-violations-3/,Complaints & Misconduct
https://sanfordfl.gov/wp-content/uploads/2020/07/police_employment.jpg,Poor Data Source
"https://norfolkne.gov/government/departments/police-division/press-releases/january-12,-2022-press-release.html",Media Bulletins
https://dagsboro.delaware.gov/wp-content/blogs.dir/106/files/police-department/newpolicecars2008-001.jpg,Poor Data Source
https://www.ashevillenc.gov/news/asheville-police-be-a-connection-for-children-during-child-abuse-prevention-month/,Resources
https://policeanalysis.tucsonaz.gov/items/9fb161581d264cf99cc9e6da47dafa36,Poor Data Source
https://www.clintonvillewi.gov/government/departments/police/use_of_force_policies,Policies & Contracts
https://www.auburnwa.gov/city_hall/police/community_programs/crime_prevention/crime_prevention_through_environmental_design,Resources
https://www.newhopemn.gov/city_hall/police_department/community_services_crime_prevention,Resources
https://www.gurnee.il.us/events/2022/05/12/default-calendar/police-department-blood-drive,Misc Police Activity
https://delcopa.gov/courts/pretrialbail.html,Contact Info & Agency Meta
https://www.arlingtontx.gov/news/my_arlington_t_x/news_archive/2017_archived_news/january_2017/citizens_can_help_police_keep_neighborhoods,Media Bulletins
http://www.longbeach.gov/police/press-releases/traffic-fatality-7th-and-santiago/,Poor Data Source
https://police.bixbyok.gov/faq.aspx?qid=107,Not Criminal Justice Related
https://www.coronadelmar.us/nb-police-department-says-drive-sober-or-get-pulled-over/,Poor Data Source
https://spdblotter.seattle.gov/2016/03/31/police-investigating-two-overnight-shootings-in-rainier-valley/,Media Bulletins
http://www.longbeach.gov/police/press-releases/police-seek-additional-indecent-exposure-victims-1-/,Media Bulletins
https://delcopa.gov/vote/pdf/2022/mail-in-ballot-application_delco(spanish).pdf,Not Criminal Justice Related
https://alpha.austin.gov/es/police-oversight/formal-complaint-impartial-attitude-and-courtesy-and-other-policy-violations-27/,Complaints & Misconduct
https://cityofpowell.us/police-agency/traffic-surveys/ridge-side-dr/,Not Criminal Justice Related
https://www.mass.gov/doc/walpolepolicelieutenant6835rtf/download,Training & Hiring Info
http://lafayettepolice.us/826/fire-blocking,Not Criminal Justice Related
https://spdblotter.seattle.gov/2021/05/04/police-arrest-two-felons-in-stolen-car-with-drugs-and-gun-in-cid/,Media Bulletins
https://delcopa.gov/planning/demodata/ridleyparkborough.html,Poor Data Source
https://chandlerazpd.gov/police-leadership/chris-perez/,Personnel Records
https://www.stpaul.gov/departments/police/level-ii-notifications,Resources
https://www.mass.gov/doc/plaza-justiniano-v-boston-police-department-related-superior-court-decision-81909/download,Court Cases
https://council.seattle.gov/2014/05/22/police-chief-confirmation-schedule-updated/,Not Criminal Justice Related
http://www.longbeach.gov/police/press-releases/traffic-fatality9/,Media Bulletins
https://www.mass.gov/doc/cordeiro-jeffrey-v-boston-police-department-related-superior-court-decision-13111/download,Court Cases
https://www.stcharlesil.gov/departments/police/overview/tactical-response-unit-tru,Contact Info & Agency Meta
https://southamptontownnypolice.gov/206/printable-permit-applications,Not Criminal Justice Related
https://coloradosprings.gov/police-department/article/news/colorado-springs-police-department-0,Not Criminal Justice Related
https://www.clermontpolice.in.gov/post/traffic-alert-town-parade,Media Bulletins
